"id";"familia";"genero";"especie";"tipo";"infranome";"autor"
"11541";"ORCHIDACEAE";"Epidendrum";"geniculatum";"";"";"Barb.Rodr."
"11544";"ORCHIDACEAE";"Epidendrum";"hololeucum";"";"";"Barb.Rodr."
"11569";"ORCHIDACEAE";"Epidendrum";"robustum";"";"";"Cogn."
"11577";"ORCHIDACEAE";"Epidendrum";"vesicatum";"";"";"Lindl."
"11580";"ORCHIDACEAE";"Epidendrum";"zappii";"";"";"Pabst"
"11607";"ORCHIDACEAE";"Geoblasta";"penicillata";"";"";"(Rchb.f.) Hoehne ex M.N.Correa"
"11615";"ORCHIDACEAE";"Gomesa";"glaziovii";"";"";"Cogn."
"11627";"ORCHIDACEAE";"Grandiphyllum";"divaricatum";"";"";"(Lindl.) Docha Neto"
"11716";"ORCHIDACEAE";"Habenaria";"brachyplectron";"";"";"Hoehne & Schltr."
"37660";"ORCHIDACEAE";"Habenaria";"ernestulei";"";"";"Hoehne"
"31901";"ORCHIDACEAE";"Habenaria";"itaculumia";"";"";"Garay"
"11691";"ORCHIDACEAE";"Habenaria";"novaesii";"";"";"Edwall & Hoehne"
"11715";"ORCHIDACEAE";"Habenaria";"umbraticola";"";"";"Barb.Rodr."
"11722";"ORCHIDACEAE";"Hadrolaelia";"grandis";"";"";"(Lindl.) Chiron & V.P.Castro"
"11725";"ORCHIDACEAE";"Hadrolaelia";"perrinii";"";"";"(Lindl.) Chiron & V.P.Castro"
"11728";"ORCHIDACEAE";"Hadrolaelia";"pygmaea";"";"";"(Pabst) Chiron & V.P.Castro"
"11729";"ORCHIDACEAE";"Hadrolaelia";"tenebrosa";"";"";"(Rolfe) Chiron & V.P.Castro"
"11730";"ORCHIDACEAE";"Hadrolaelia";"virens";"";"";"(Lindl.) Chiron & V.P.Castro"
"11731";"ORCHIDACEAE";"Hadrolaelia";"wittigiana";"";"";"(Barb.Rodr.) Chiron & V.P.Castro"
"11732";"ORCHIDACEAE";"Hadrolaelia";"xanthina";"";"";"(Lindl.) Chiron & V.P.Castro"
"11718";"ORCHIDACEAE";"Hadrolaelia";"alaori";"";"";"(Brieger & Bicalho) Chiron & V.P.Castro"
"11723";"ORCHIDACEAE";"Hadrolaelia";"lobata";"";"";"(Lindl.) Chiron & V.P.Castro"
"11743";"ORCHIDACEAE";"Hoehneella";"heloisae";"";"";"Ruschi"
"66927";"ORCHIDACEAE";"Hoffmannseggella";"endsfeldzii";"";"";"(Pabst) V.P.Castro & Chiron"
"66945";"ORCHIDACEAE";"Hoffmannseggella";"milleri";"";"";"(Blumensch. ex Pabst) V.P.Castro & Chiron"
"11748";"ORCHIDACEAE";"Hoffmannseggella";"gloedeniana";"";"";"(Hoehne) Chiron & V.P.Castro"
"11749";"ORCHIDACEAE";"Hoffmannseggella";"kautskyana";"";"";"V.P.Castro & Chiron"
"11750";"ORCHIDACEAE";"Hoffmannseggella";"mixta";"";"";"(Hoehne) Chiron & V.P.Castro"
"11751";"ORCHIDACEAE";"Hoffmannseggella";"munchowiana";"";"";"(F.E.L.Miranda) V.P.Castro & Chiron"
"37704";"ORCHIDACEAE";"Houlletia";"brocklehurstiana";"";"";"Lindl."
"11757";"ORCHIDACEAE";"Huntleya";"meleagris";"";"";"Lindl."
"11785";"ORCHIDACEAE";"Lepanthopsis";"floripecten";"";"";"(Rchb.f.) Ames"
"11803";"ORCHIDACEAE";"Loefgrenianthus";"blanche-amesii";"";"";"(Loefgr.) Hoehne"
"11806";"ORCHIDACEAE";"Lophiaris";"schwambachiae";"";"";"(V.P.Castro & Toscano) Braem"
"37756";"ORCHIDACEAE";"Malaxis";"cogniauxiana";"";"";"(Schltr.) Pabst"
"11816";"ORCHIDACEAE";"Malaxis";"excavata";"";"";"(Lindl.) Kuntze"
"11826";"ORCHIDACEAE";"Masdevallia";"discoidea";"";"";"Luer & WÃ¼rstle"
"64724";"ORCHIDACEAE";"Brasiliorchis";"phoenicanthera";"";"";"(Barb.Rodr.) R.B.Singer et al."
"64719";"ORCHIDACEAE";"Brasiliorchis";"consanguinea";"";"";"(Klotzsch) R.B.Singer et al."
"11839";"ORCHIDACEAE";"Mesadenella";"atroviridis";"";"";"(Barb.Rodr.) Garay"
"11854";"ORCHIDACEAE";"Miltonia";"clowesii";"";"";"Lindl."
"11857";"ORCHIDACEAE";"Miltonia";"regnellii";"";"";"Rchb.f."
"11870";"ORCHIDACEAE";"Myoxanthus";"ruschii";"";"";"Fraga & L.Kollmann"
"11872";"ORCHIDACEAE";"Myoxanthus";"seidelii";"";"";"(Pabst) Luer"
"11874";"ORCHIDACEAE";"Neogardneria";"murrayana";"";"";"(Gardner ex Hook.) Schltr."
"37877";"ORCHIDACEAE";"Notylia";"microchila";"";"";"Cogn."
"11892";"ORCHIDACEAE";"Octomeria";"chamaeleptotes";"";"";"Rchb.f."
"11899";"ORCHIDACEAE";"Octomeria";"estrellensis";"";"";"Hoehne"
"11904";"ORCHIDACEAE";"Octomeria";"geraensis";"";"";"Barb.Rodr."
"11907";"ORCHIDACEAE";"Octomeria";"hatschbachii";"";"";"Schltr."
"37906";"ORCHIDACEAE";"Octomeria";"hoehnei";"";"";"Schltr."
"11913";"ORCHIDACEAE";"Octomeria";"lichenicola";"";"";"Barb.Rodr."
"11923";"ORCHIDACEAE";"Octomeria";"praestans";"";"";"Barb.Rodr."
"11929";"ORCHIDACEAE";"Octomeria";"rotundiglossa";"";"";"Hoehne"
"11932";"ORCHIDACEAE";"Octomeria";"sancti-angeli";"";"";"Kraenzl."
"11936";"ORCHIDACEAE";"Octomeria";"truncicola";"";"";"Barb.Rodr."
"11939";"ORCHIDACEAE";"Octomeria";"wawrae";"";"";"Rchb.f."
"11940";"ORCHIDACEAE";"Octomeria";"wilsoniana";"";"";"Hoehne"
"11950";"ORCHIDACEAE";"Ornithocephalus";"myrticola";"";"";"Lindl."
"11954";"ORCHIDACEAE";"Pabstia";"jugosa";"";"";"(Lindl.) Garay"
"11956";"ORCHIDACEAE";"Pabstia";"schunkiana";"";"";"V.P.Castro"
"11991";"ORCHIDACEAE";"Phymatidium";"aquinoi";"";"";"Schltr."
"11993";"ORCHIDACEAE";"Phymatidium";"falcifolium";"";"";"Lindl."
"11994";"ORCHIDACEAE";"Phymatidium";"glaziovii";"";"";"Toscano"
"11999";"ORCHIDACEAE";"Phymatidium";"vogelii";"";"";"Pabst"
"38172";"ORCHIDACEAE";"Polystachya";"rupicola";"";"";"Brade"
"12096";"ORCHIDACEAE";"Promenaea";"fuerstenbergiana";"";"";"Schltr."
"12126";"ORCHIDACEAE";"Pseudolaelia";"brejetubensis";"";"";"M.Frey"
"12127";"ORCHIDACEAE";"Pseudolaelia";"canaanensis";"";"";"(Ruschi) F.Barros"
"32035";"ORCHIDACEAE";"Pseudolaelia";"citrina";"";"";"Pabst"
"12129";"ORCHIDACEAE";"Pseudolaelia";"dutrae";"";"";"Ruschi"
"12149";"ORCHIDACEAE";"Rauhiella";"silvana";"";"";"Toscano"
"12189";"ORCHIDACEAE";"Sarcoglottis";"alexandri";"";"";"Schltr. ex Mansf."
"12203";"ORCHIDACEAE";"Saundersia";"paniculata";"";"";"Brade"
"32055";"ORCHIDACEAE";"Scuticaria";"irwiniana";"";"";"Pabst"
"12219";"ORCHIDACEAE";"Scuticaria";"kautskyi";"";"";"Pabst"
"12221";"ORCHIDACEAE";"Scuticaria";"strictifolia";"";"";"Hoehne"
"12239";"ORCHIDACEAE";"Specklinia";"bacillaris";"";"";"(Pabst) Luer"
"12244";"ORCHIDACEAE";"Specklinia";"carinifera";"";"";"(Barb.Rodr.) Luer"
"12246";"ORCHIDACEAE";"Specklinia";"castellensis";"";"";"(Brade) Luer"
"12247";"ORCHIDACEAE";"Specklinia";"conspersa";"";"";"(Hoehne) Luer"
"12254";"ORCHIDACEAE";"Specklinia";"garayi";"";"";"(Pabst) Luer"
"12259";"ORCHIDACEAE";"Specklinia";"lingua";"";"";"(Lindl.) Luer"
"12272";"ORCHIDACEAE";"Specklinia";"ruschii";"";"";"(Hoehne) Luer"
"12321";"ORCHIDACEAE";"Stigmatosema";"hatschbachii";"";"";"(Pabst) Garay"
"20209";"ORCHIDACEAE";"Trichopilia";"santoslimae";"";"";"Brade"
"70485";"ORCHIDACEAE";"Trichosalpinx";"bradei";"";"";"(Schltr.) Luer"
"12340";"ORCHIDACEAE";"Trigonidium";"latifolium";"";"";"Lindl."
"70544";"ORCHIDACEAE";"Vanilla";"dietschiana";"";"";"Edwall"
"12353";"ORCHIDACEAE";"Vanilla";"dubia";"";"";"Hoehne"
"12375";"ORCHIDACEAE";"Xylobium";"colleyi";"";"";"(Batem. ex Lindl.) Rolfe"
"12378";"ORCHIDACEAE";"Zootrophion";"atropurpureum";"";"";"(Lindl.) Luer"
"12386";"ORCHIDACEAE";"Zygopetalum";"pabstii";"";"";"Toscano"
"12387";"ORCHIDACEAE";"Zygopetalum";"pedicellatum";"";"";"(Thunb.) Garay"
"12392";"ORCHIDACEAE";"Zygostates";"bradei";"";"";"(Schltr.) Garay"
"12394";"ORCHIDACEAE";"Zygostates";"cornuta";"";"";"Lindl."
"12398";"ORCHIDACEAE";"Zygostates";"linearisepala";"";"";"(Senghas) Toscano"
"12404";"ORCHIDACEAE";"Zygostates";"pellucida";"";"";"Rchb.f."
"12407";"OROBANCHACEAE";"Agalinis";"bandeirensis";"";"";"Barringer"
"102244";"OROBANCHACEAE";"Agalinis";"itambensis";"";"";"V.C.Souza & S.I.Elias"
"12414";"OROBANCHACEAE";"Buchnera";"amethystina";"";"";"Cham. & Schltdl."
"12430";"OROBANCHACEAE";"Magdalenaea";"limae";"";"";"Brade"
"12435";"OROBANCHACEAE";"Nothochilus";"coccineus";"";"";"Radlk."
"12443";"OXALIDACEAE";"Oxalis";"arachnoidea";"";"";"Progel"
"12446";"OXALIDACEAE";"Oxalis";"bela-vitoriae";"";"";"Lourteig"
"12450";"OXALIDACEAE";"Oxalis";"blackii";"";"";"Lourteig"
"12453";"OXALIDACEAE";"Oxalis";"clausenii";"";"";"Lourteig"
"12461";"OXALIDACEAE";"Oxalis";"doceana";"";"";"Lourteig"
"12469";"OXALIDACEAE";"Oxalis";"hyalotricha";"";"";"Lourteig"
"12470";"OXALIDACEAE";"Oxalis";"impatiens";"";"";"Vell."
"12472";"OXALIDACEAE";"Oxalis";"kuhlmannii";"";"";"Lourteig"
"12476";"OXALIDACEAE";"Oxalis";"mandioccana";"";"";"Raddi"
"12478";"OXALIDACEAE";"Oxalis";"neuwiedii";"";"";"Zucc."
"12481";"OXALIDACEAE";"Oxalis";"paranaensis";"";"";"Lourteig"
"12485";"OXALIDACEAE";"Oxalis";"praetexta";"";"";"Progel"
"97872";"PALLAVICINIACEAE";"Jensenia";"difformis";"";"";"(Nees) Grolle"
"12535";"PASSIFLORACEAE";"Passiflora";"imbeana";"";"";"Sacco"
"12536";"PASSIFLORACEAE";"Passiflora";"ischnoclada";"";"";"Harms"
"12541";"PASSIFLORACEAE";"Passiflora";"malacophylla";"";"";"Mast."
"106114";"PASSIFLORACEAE";"Passiflora";"margaritae";"";"";"Sacco"
"12554";"PASSIFLORACEAE";"Passiflora";"racemosa";"";"";"Brot."
"12571";"PASSIFLORACEAE";"Passiflora";"urubiciensis";"";"";"Cervi"
"38556";"PHYLLANTHACEAE";"Phyllanthus";"retroflexus";"";"";"Brade"
"12594";"PICRAMNIACEAE";"Picramnia";"coccinea";"";"";"W.W.Thomas"
"117195";"PIPERACEAE";"Piper";"carautensei";"";"";"E.F.Guim. & Carv.-Silva"
"12786";"PIPERACEAE";"Piper";"hayneanum";"";"";"C.DC."
"12634";"PIPERACEAE";"Peperomia";"clivicola";"";"";"Yunck."
"12649";"PIPERACEAE";"Peperomia";"emarginella";"";"";"(Sw.) C.DC."
"12656";"PIPERACEAE";"Peperomia";"gracilis";"";"";"Dahlst."
"12657";"PIPERACEAE";"Peperomia";"guarujana";"";"";"C.DC."
"12666";"PIPERACEAE";"Peperomia";"itatiaiana";"";"";"Yunck."
"12667";"PIPERACEAE";"Peperomia";"loefgrenii";"";"";"Yunck."
"12704";"PIPERACEAE";"Peperomia";"rizzinii";"";"";"Yunck."
"12705";"PIPERACEAE";"Peperomia";"rostulatiformis";"";"";"Yunck."
"12717";"PIPERACEAE";"Peperomia";"suboppositifolia";"";"";"Yunck."
"12731";"PIPERACEAE";"Peperomia";"turbinata";"";"";"Dahlst."
"12742";"PIPERACEAE";"Piper";"alnoides";"";"";"Kunth"
"12744";"PIPERACEAE";"Piper";"amparoense";"";"";"Yunck."
"12747";"PIPERACEAE";"Piper";"anostachyum";"";"";"Yunck."
"12758";"PIPERACEAE";"Piper";"casteloense";"";"";"Yunck."
"12773";"PIPERACEAE";"Piper";"edwallii";"";"";"Yunck."
"12785";"PIPERACEAE";"Piper";"hatschbachii";"";"";"Yunck."
"12791";"PIPERACEAE";"Piper";"hoehnei";"";"";"Yunck."
"12796";"PIPERACEAE";"Piper";"juliflorum";"";"";"Nees & Mart."
"12799";"PIPERACEAE";"Piper";"kuhlmannii";"";"";"Yunck."
"12800";"PIPERACEAE";"Piper";"laevicarpum";"";"";"Yunck."
"12823";"PIPERACEAE";"Piper";"oblancifolium";"";"";"Yunck."
"12829";"PIPERACEAE";"Piper";"piritubanum";"";"";"Yunck."
"12839";"PIPERACEAE";"Piper";"rioense";"";"";"Yunck."
"12845";"PIPERACEAE";"Piper";"scabrellum";"";"";"Yunck."
"12847";"PIPERACEAE";"Piper";"scutifolium";"";"";"Yunck."
"12851";"PIPERACEAE";"Piper";"sprengelianum";"";"";"C.DC."
"12859";"PIPERACEAE";"Piper";"truncatum";"";"";"Vell."
"117194";"PIPERACEAE";"Piper";"duartei";"";"";"E.F.Guim. & Carv.-Silva"
"97744";"PLAGIOCHILACEAE";"Plagiochila";"boryana";"";"";"Gottsche ex Steph."
"91536";"PLAGIOGYRIACEAE";"Plagiogyria";"fialhoi";"";"";"(FÃ©e & Glaz.) Copel."
"102265";"PLANTAGINACEAE";"Achetaria";"caparaoense";"";"";"(Brade) V.C.Souza"
"12874";"PLANTAGINACEAE";"Achetaria";"latifolia";"";"";"V.C.Souza"
"12896";"PLANTAGINACEAE";"Ildefonsia";"bibracteata";"";"";"Gardner"
"103180";"PLANTAGINACEAE";"Plantago";"turficola";"";"";"Rahn"
"12949";"POACEAE";"Agrostis";"lenis";"";"";"Roseng. et al."
"104947";"POACEAE";"Agrostis";"ramboi";"";"";"Parodi"
"12973";"POACEAE";"Anomochloa";"marantoidea";"";"";"Brongn."
"32184";"POACEAE";"Anthaenantiopsis";"fiebrigii";"";"";"Parodi"
"12986";"POACEAE";"Apoclada";"simplex";"";"";"McClure & L.B.Sm."
"13031";"POACEAE";"Aulonemia";"ulei";"";"";"(Hack.) McClure & L.B.Sm."
"13051";"POACEAE";"Axonopus";"ramboi";"";"";"G.A.Black"
"13060";"POACEAE";"Briza";"brasiliensis";"";"";"(Nees ex Steud.) Ekman"
"13062";"POACEAE";"Briza";"itatiaiae";"";"";"Ekman"
"13090";"POACEAE";"Chusquea";"baculifera";"";"";"Silveira"
"13097";"POACEAE";"Chusquea";"erecta";"";"";"L.G.Clark"
"13112";"POACEAE";"Chusquea";"pulchella";"";"";"L.G.Clark"
"13133";"POACEAE";"Colanthelia";"macrostachya";"";"";"(Nees) McClure"
"108828";"POACEAE";"Deschampsia";"caespitosa";"";"";"(L.) P.Beauv."
"13156";"POACEAE";"Diandrolyra";"tatianae";"";"";"Soderstr. & Zuloaga"
"105815";"POACEAE";"Glaziophyton";"mirabile";"";"";"Franch."
"13306";"POACEAE";"Lithachne";"horizontalis";"";"";"Chase"
"13314";"POACEAE";"Melica";"arzivencoi";"";"";"Valls & Barcellos"
"13324";"POACEAE";"Merostachys";"burmanii";"";"";"Send."
"13326";"POACEAE";"Merostachys";"caucaiana";"";"";"Send."
"13348";"POACEAE";"Merostachys";"scandens";"";"";"Send."
"13350";"POACEAE";"Merostachys";"skvortzovii";"";"";"Send."
"13369";"POACEAE";"Olyra";"latispicula";"";"";"Soderstr. & Zuloaga"
"32280";"POACEAE";"Panicum";"brachystachyum";"";"";"Trin."
"13421";"POACEAE";"Pariana";"carvalhoi";"";"";"R.P.Oliveira & Longhi-Wagner"
"13525";"POACEAE";"Piptochaetium";"alpinum";"";"";"L.B.Sm."
"108714";"POACEAE";"Piptochaetium";"palustre";"";"";"Muj.-Sall. & Longhi-Wagner"
"13537";"POACEAE";"Poa";"bradei";"";"";"Pilg."
"108233";"POACEAE";"Poa";"reitzii";"";"";"Swallen"
"13546";"POACEAE";"Raddia";"distichophylla";"";"";"(Schrad. ex Nees) Chase"
"13555";"POACEAE";"Reitzia";"smithii";"";"";"Swallen"
"13650";"POACEAE";"Sucrea";"maculata";"";"";"Soderstr."
"13652";"POACEAE";"Sucrea";"sampaiana";"";"";"Soderstr."
"13683";"PODOSTEMACEAE";"Podostemum";"muelleri";"";"";"Warm."
"13686";"PODOSTEMACEAE";"Podostemum";"saldanhanum";"";"";"(Warm.) C.T.Philbrick & Novelo"
"13688";"PODOSTEMACEAE";"Podostemum";"weddellianum";"";"";"(Tul.) C.T.Philbrick & Novelo"
"103171";"POLYGALACEAE";"Acanthocladus";"pulcherrimus";"";"";"(Kuhlm.) J.F.B.Pastore & D.B.O.S.Cardoso"
"103173";"POLYGALACEAE";"Acanthocladus";"santosii";"";"";"(Wurdack) J.F.B.Pastore & D.B.O.S.Cardoso"
"101528";"POLYGALACEAE";"Polygala";"selaginoides";"";"";"A.W.Benn."
"32454";"POLYGALACEAE";"Polygala";"stephaniana";"";"";"Marques"
"91575";"POLYPODIACEAE";"Ceradenia";"capillaris";"";"";"(Desv.) L.E.Bishop"
"91578";"POLYPODIACEAE";"Ceradenia";"glaziovii";"";"";"(Baker) Labiak"
"91588";"POLYPODIACEAE";"Ceradenia";"warmingii";"";"";"(C.Chr.) Labiak"
"91607";"POLYPODIACEAE";"Grammitis";"fluminensis";"";"";"FÃ©e"
"91614";"POLYPODIACEAE";"Lellingeria";"brasiliensis";"";"";"(Rosenst.) Labiak"
"91622";"POLYPODIACEAE";"Lellingeria";"itatimensis";"";"";"(C.Chr.) A.R.Sm. & R.C.Moran"
"91630";"POLYPODIACEAE";"Lellingeria";"pumila";"";"";"Labiak"
"91634";"POLYPODIACEAE";"Lellingeria";"tamandarei";"";"";"(Rosenst.) A.R.Sm. & R.C.Moran"
"91648";"POLYPODIACEAE";"Melpomene";"peruviana";"";"";"(Desv.) A.R.Sm. & R.C.Moran"
"91683";"POLYPODIACEAE";"Micropolypodium";"perpusillum";"";"";"(Maxon) A.R.Sm."
"91704";"POLYPODIACEAE";"Pecluma";"imbeana";"";"";"(Brade) Salino"
"111554";"POLYPODIACEAE";"Pecluma";"insularis";"";"";"(Brade) Salino"
"111256";"POLYPODIACEAE";"Pleopeltis";"alborufula";"";"";"(Brade) Salino"
"111497";"POLYPODIACEAE";"Pleopeltis";"monoides";"";"";"(Weath.) Salino"
"111498";"POLYPODIACEAE";"Pleopeltis";"trindadensis";"";"";"(Brade) Salino"
"91774";"POLYPODIACEAE";"Terpsichore";"chrysleri";"";"";"(Copel.) A.R.Sm."
"91782";"POLYPODIACEAE";"Terpsichore";"semihirsuta";"";"";"(Klotzsch) A.R.Sm."
"91783";"POLYPODIACEAE";"Terpsichore";"senilis";"";"";"(FÃ©e) A.R.Sm."
"91787";"POLYPODIACEAE";"Terpsichore";"taxifolia";"";"";"(L.) A.R.Sm."
"91789";"POLYPODIACEAE";"Zygophlebia";"longipilosa";"";"";"(C.Chr.) L.E.Bishop"
"96747";"POLYTRICHACEAE";"Itatiella";"ulei";"";"";"(Broth. ex MÃ¼ll. Hal.) G.L.Sm."
"13759";"PORTULACACEAE";"Portulaca";"hatschbachii";"";"";"D.Legrand"
"96813";"POTTIACEAE";"Leptodontium";"wallisii";"";"";"(MÃ¼ll.Hal.) Kindb."
"13780";"PROTEACEAE";"Euplassa";"cantareirae";"";"";"Sleumer"
"13786";"PROTEACEAE";"Euplassa";"nebularis";"";"";"Rambo & Sleumer"
"13791";"PROTEACEAE";"Panopsis";"multiflora";"";"";"(Schott) Ducke"
"13794";"PROTEACEAE";"Roupala";"asplenioides";"";"";"Sleumer"
"13803";"PROTEACEAE";"Roupala";"sculpta";"";"";"Sleumer"
"91820";"PTERIDACEAE";"Adiantum";"diphyllum";"";"";"(FÃ©e) Maxon"
"91821";"PTERIDACEAE";"Adiantum";"discolor";"";"";"J.Prado"
"91835";"PTERIDACEAE";"Adiantum";"mynsseniae";"";"";"J.Prado"
"91839";"PTERIDACEAE";"Adiantum";"papillosum";"";"";"Handro"
"103927";"PTERIDACEAE";"Cheilanthes";"incisa";"";"";"Kunze ex Mett."
"91903";"PTERIDACEAE";"Doryopteris";"itatiaiensis";"";"";"(FÃ©e) Christ"
"91910";"PTERIDACEAE";"Doryopteris";"paradoxa";"";"";"(FÃ©e) Christ"
"91912";"PTERIDACEAE";"Doryopteris";"quinquelobata";"";"";"(FÃ©e) Diels"
"91914";"PTERIDACEAE";"Doryopteris";"rosenstockii";"";"";"Brade"
"91917";"PTERIDACEAE";"Doryopteris";"subsimplex";"";"";"(FÃ©e) Diels"
"91918";"PTERIDACEAE";"Doryopteris";"tijucana";"";"";"Brade & Rosenst."
"91928";"PTERIDACEAE";"Eriosorus";"biardii";"";"";"(FÃ©e) A.F.Tryon"
"120615";"PTERIDACEAE";"Eriosorus";"rufescens";"";"";"(FÃ©e) A.F.Tryon"
"91951";"PTERIDACEAE";"Jamesonia";"brasiliensis";"";"";"Christ"
"91983";"PTERIDACEAE";"Pteris";"congesta";"";"";"J.Prado"
"91995";"PTERIDACEAE";"Pteris";"limae";"";"";"Brade"
"13809";"RANUNCULACEAE";"Anemone";"sellowii";"";"";"Pritz."
"108425";"RHAMNACEAE";"Colletia";"exserta";"";"";"Klotzsch ex Reissek"
"106739";"RHAMNACEAE";"Rhamnidium";"glabrum";"";"";"Reissek"
"38637";"RHIZOPHORACEAE";"Paradrypetes";"ilicifolia";"";"";"Kuhlm."
"97945";"RICCIACEAE";"Riccia";"ridleyi";"";"";"A.Gepp"
"13826";"RUBIACEAE";"Alseis";"involuta";"";"";"K.Schum."
"13843";"RUBIACEAE";"Bradea";"anomala";"";"";"Brade"
"13844";"RUBIACEAE";"Bradea";"bicornuta";"";"";"Brade"
"13847";"RUBIACEAE";"Bradea";"montana";"";"";"Brade"
"13868";"RUBIACEAE";"Chomelia";"modesta";"";"";"(Standl.) Steyerm."
"13895";"RUBIACEAE";"Coussarea";"bocainae";"";"";"M.Gomes"
"13940";"RUBIACEAE";"Erithalis";"insularis";"";"";"(Ridl.) Zappi & T.S.Nunes"
"13947";"RUBIACEAE";"Faramea";"bahiensis";"";"";"MÃ¼ll.Arg."
"13955";"RUBIACEAE";"Faramea";"coerulea";"";"";"Nees & Mart."
"13973";"RUBIACEAE";"Faramea";"monantha";"";"";"MÃ¼ll.Arg."
"13983";"RUBIACEAE";"Faramea";"paratiensis";"";"";"M.Gomes"
"14005";"RUBIACEAE";"Galianthe";"elegans";"";"";"E.L.Cabral"
"14020";"RUBIACEAE";"Galianthe";"vaginata";"";"";"E.L.Cabral & Bacigalupo"
"14025";"RUBIACEAE";"Galium";"diphyllum";"";"";"(K.Schum.) Dempster"
"14036";"RUBIACEAE";"Galium";"nigroramosum";"";"";"(Ehrend.) Dempster"
"14041";"RUBIACEAE";"Galium";"rubidiflorum";"";"";"Dempster"
"14043";"RUBIACEAE";"Galium";"shepherdii";"";"";"Jung-Mend."
"14046";"RUBIACEAE";"Genipa";"infundibuliformis";"";"";"Zappi & Semir"
"14067";"RUBIACEAE";"Hindsia";"glabra";"";"";"K.Schum."
"14068";"RUBIACEAE";"Hindsia";"ibitipocensis";"";"";"Di Maio"
"14095";"RUBIACEAE";"Manettia";"campanulacea";"";"";"Standl."
"14105";"RUBIACEAE";"Manettia";"pauciflora";"";"";"DusÃ©n"
"14108";"RUBIACEAE";"Manettia";"tweedieana";"";"";"K.Schum."
"14118";"RUBIACEAE";"Mitracarpus";"anthospermoides";"";"";"K.Schum."
"14132";"RUBIACEAE";"Pagamea";"harleyi";"";"";"Steyerm."
"14137";"RUBIACEAE";"Palicourea";"fulgens";"";"";"(MÃ¼ll.Arg.) Standl."
"39040";"RUBIACEAE";"Pentodon";"pentandrus";"";"";"(Schumach. & Thonn.) Vatke"
"14152";"RUBIACEAE";"Posoqueria";"palustris";"";"";"Mart."
"14190";"RUBIACEAE";"Psychotria";"loefgrenii";"";"";"Standl."
"14205";"RUBIACEAE";"Psychotria";"paludosa";"";"";"MÃ¼ll.Arg."
"14211";"RUBIACEAE";"Psychotria";"rhytidocarpa";"";"";"MÃ¼ll.Arg."
"14240";"RUBIACEAE";"Richardia";"schumannii";"";"";"W.H.Lewis & R.L.Oliv."
"14243";"RUBIACEAE";"Riodocea";"pulcherrima";"";"";"Delprete"
"39282";"RUBIACEAE";"Rudgea";"coronata";"subsp.";"leiocarpoides";"(MÃ¼ll.Arg.) Zappi"
"39284";"RUBIACEAE";"Rudgea";"coronata";"subsp.";"saint-hilairei";"(Standl.) Zappi"
"14249";"RUBIACEAE";"Rudgea";"corymbulosa";"";"";"Benth."
"14250";"RUBIACEAE";"Rudgea";"crassifolia";"";"";"Zappi & E.Lucas"
"14252";"RUBIACEAE";"Rudgea";"erythrocarpa";"";"";"MÃ¼ll.Arg."
"14253";"RUBIACEAE";"Rudgea";"francavillana";"";"";"MÃ¼ll.Arg."
"14255";"RUBIACEAE";"Rudgea";"insignis";"";"";"MÃ¼ll.Arg."
"39295";"RUBIACEAE";"Rudgea";"jasminoides";"subsp.";"nervosa";"Zappi & Anunc."
"14258";"RUBIACEAE";"Rudgea";"macrophylla";"";"";"Benth."
"14260";"RUBIACEAE";"Rudgea";"nobilis";"";"";"MÃ¼ll.Arg."
"14262";"RUBIACEAE";"Rudgea";"pachyphylla";"";"";"MÃ¼ll.Arg."
"39308";"RUBIACEAE";"Rudgea";"parquioides";"subsp.";"caprifolium";"(Zahlbr.) Zappi"
"14264";"RUBIACEAE";"Rudgea";"parvifolia";"";"";"(Cham.) MÃ¼ll.Arg."
"14266";"RUBIACEAE";"Rudgea";"reflexa";"";"";"Zappi"
"14267";"RUBIACEAE";"Rudgea";"reticulata";"";"";"Benth."
"14271";"RUBIACEAE";"Rudgea";"umbrosa";"";"";"MÃ¼ll.Arg."
"14272";"RUBIACEAE";"Rudgea";"vellerea";"";"";"MÃ¼ll.Arg."
"14274";"RUBIACEAE";"Rustia";"angustifolia";"";"";"K.Schum."
"14292";"RUBIACEAE";"Simira";"hatschbachiorum";"";"";"J.H.Kirkbr."
"14332";"RUBIACEAE";"Standleya";"kuhlmanni";"";"";"Brade"
"280";"RUTACEAE";"Andreadoxa";"flava";"";"";"Kallunki"
"441";"RUTACEAE";"Conchocarpus";"bellus";"";"";"Kallunki"
"442";"RUTACEAE";"Conchocarpus";"cauliflorus";"";"";"Pirani"
"470";"RUTACEAE";"Conchocarpus";"marginatus";"";"";"(Rizzini) Kallunki & Pirani"
"732";"RUTACEAE";"Galipea";"carinata";"";"";"Pirani"
"873";"RUTACEAE";"Pilocarpus";"giganteus";"";"";"Engl."
"958";"RUTACEAE";"Raulinoa";"echinata";"";"";"R.S.Cowan"
"14349";"SALICACEAE";"Abatia";"angeliana";"";"";"M.H.Alford"
"14380";"SALICACEAE";"Casearia";"paranaensis";"";"";"Sleumer"
"102914";"SANTALACEAE";"Acanthosyris";"paulo-alvinii";"";"";"G.M. Barroso"
"122450";"LYCOPODIACEAE";"Huperzia";"aqualupiana";"";"";"(Spring) Rothm"
"32708";"SAPINDACEAE";"Cupania";"concolor";"";"";"Radlk."
